date,temperature,humidity,is_weekend,energy_consumption
2024-03-09,12.60927252879198,36.067360567367416,1,275.28503557610895
2024-03-10,44.541042781018106,35.04640836689985,1,441.54016143789374
2024-03-11,37.02856692538301,72.0581478875472,0,529.8163795248963
2024-03-12,16.955048853696034,34.365780381851614,0,364.44872021689287
2024-03-13,10.193274099326084,79.31160355742136,0,392.664931314325
2024-03-14,38.5411499959192,72.37453362938977,0,552.7503204329817
2024-03-15,34.740007034666604,34.880926838513986,0,441.8818098645711
2024-03-16,35.515250881434554,35.09026284511152,1,393.4879693979216
2024-03-17,36.9944621340081,89.19837471007052,1,503.24801633757994
2024-03-18,12.591562810693162,52.45624774536722,0,351.3217428255426
2024-03-19,22.546300499049543,52.23852882401346,0,425.4402659828938
2024-03-20,14.05541708337954,78.76797403545015,0,428.54621315968205
2024-03-21,40.208619905645776,86.83491464303152,0,561.8133198168814
2024-03-22,31.815434438964527,89.16006382937226,0,524.4465121329309
2024-03-23,21.58143086984272,75.2026911155365,1,404.95468958738536
2024-03-24,12.224542260010827,52.57557513185495,1,332.96407681665795
2024-03-25,20.884381260048176,35.010043001920124,0,371.8460787904451
2024-03-26,21.381416270936146,76.6288149556462,0,445.13328173479204
2024-03-27,35.53621624183224,63.504254984148304,0,502.23216053659837
2024-03-28,32.31451149743246,55.453320554818575,0,469.7519628993228
2024-03-29,41.05244599017143,84.38126310568416,0,547.0558897328098
2024-03-30,26.527522380668227,36.67184893836908,1,355.43836111490117
2024-03-31,14.18579860784056,59.55750625745155,1,337.73466025201907
2024-04-01,34.963567552804825,30.681218686045145,0,443.14233878424864
2024-04-02,36.62747670159141,58.11963851964758,0,517.8662214967056
2024-04-03,29.64470191493237,33.37819654091024,0,426.24555295195995
2024-04-04,36.98385129840963,37.12907497608431,0,456.48851953866847
2024-04-05,27.282845872753676,37.05157480662629,0,399.4521198896043
2024-04-06,28.29564902836979,68.95261812696381,1,455.1170794282752
2024-04-07,24.963935642549238,74.7626927559254,1,424.9372480647419
2024-04-08,10.88966943604333,65.00212590582959,0,384.5918919110053
2024-04-09,13.776199944765656,87.73035290847253,0,444.1004546696733
2024-04-10,11.100021499035698,52.49223477142225,0,362.4654246457015
2024-04-11,32.274364394232315,47.14272517691164,0,454.2136682057455
2024-04-12,21.002459337671432,82.11594769136761,0,463.50757200229003
2024-04-13,27.799974190764598,43.41575031116716,1,370.3627821637534
2024-04-14,41.76482658741325,87.79335236643668,1,534.0833049677797
2024-04-15,18.725228020210622,30.72926848138898,0,349.6504293524934
2024-04-16,24.36340230624704,88.19272960245834,0,491.07401290938026
2024-04-17,36.44428984900671,32.589594717034565,0,448.4649409560217
2024-04-18,18.007935792206787,83.46858682188426,0,454.4270804305939
2024-04-19,12.694296844007756,61.66206654517799,0,401.8355471962216
2024-04-20,20.14130085198188,89.57788776715802,1,403.35258171029534
2024-04-21,15.642745053890154,34.42779388412393,1,307.98438155692327
2024-04-22,42.53941783199006,63.231257064079244,0,551.620455213085
2024-04-23,38.28421328475459,88.15815213714595,0,547.0034683739834
2024-04-24,32.16913147786482,61.38587065020893,0,480.1905227489385
2024-04-25,40.50112065657012,67.76391828811575,0,534.3190311991242
2024-04-26,38.128522691469,71.74492133907702,0,520.0573391883208
2024-04-27,16.529952061011254,57.27246388606639,1,339.41652120128026
2024-04-28,41.23956494714922,67.6534848050438,1,480.3990358911754
2024-04-29,28.876978467047774,65.05885871538601,0,492.0253142002471
2024-04-30,38.26040543074219,84.06948062945935,0,568.7977723441043
2024-05-01,41.363195497322266,32.72678282048747,0,484.9850940775279
2024-05-02,21.130121624015235,46.85779137553382,0,406.5829115115762
2024-05-03,13.851817358468686,87.02468904459352,0,432.01794716935814
2024-05-04,17.97773068896796,83.41582703345497,1,401.475104848952
2024-05-05,24.94877260191897,57.33940516714277,1,394.3164189561596
2024-05-06,38.63051680728726,67.2079558680922,0,515.3472176837013
2024-05-07,40.12557041397202,46.64287097886796,0,501.04357832931987
2024-05-08,10.243324568591675,41.28726958342568,0,331.38790802822837
2024-05-09,27.8761555902148,57.82190429639893,0,451.2763784683759
2024-05-10,24.609385110207263,51.20113368156317,0,432.5587925961976
2024-05-11,17.77377336647556,65.01936671105233,1,373.3502333693428
2024-05-12,14.195287856678899,34.66407821789909,1,286.69493406100185
2024-05-13,21.81653099912698,88.46368845996999,0,497.6033299492174
2024-05-14,43.00183963693817,89.17264466877617,0,582.5438542462442
2024-05-15,21.312102620726435,71.88970284118471,0,456.49927485544424
2024-05-16,28.157671761017813,62.165781980647225,0,471.0509353460674
2024-05-17,34.60566356133123,48.571656977179664,0,467.07616736787554
2024-05-18,22.727036083275287,78.82770118241692,1,424.55191300363146
2024-05-19,44.012372895233625,71.08387035323275,1,499.71846941878056
2024-05-20,43.68565532297389,39.75701636069348,0,507.18257952832545
2024-05-21,18.812380353887747,84.65563106963054,0,461.5241425442699
2024-05-22,27.40369770623349,79.35223457539014,0,490.49572747675734
2024-05-23,20.53074084358694,86.98799479751544,0,487.1197860713345
2024-05-24,19.969417303211365,73.5431705033016,0,439.88999061723246
2024-05-25,11.291043157408648,66.80491175614739,1,325.9804263357024
2024-05-26,31.33475168929639,55.09458217743713,1,401.2966310661172
2024-05-27,27.59376581301015,85.9637090012408,0,515.9563465809887
2024-05-28,11.801756293749627,81.9638333700245,0,410.1321546838343
2024-05-29,19.752626248281402,32.713120206371364,0,381.73731347399337
2024-05-30,41.78930600883288,31.58201846983512,0,451.29127290499747
2024-05-31,18.384666173344037,52.58780201268297,0,414.06349857498657
2024-06-01,15.071320523192808,78.63319984690997,1,384.7331769818102
2024-06-02,27.130846609714705,89.23656775889667,1,463.1602374476629
2024-06-03,44.497765893871026,39.02501346621169,0,495.089665533689
2024-06-04,18.471934502902513,65.6478429211281,0,427.64671950028946
2024-06-05,33.52474415920575,52.85345139786129,0,472.9542765675028
2024-06-06,36.65668653650512,88.19486386887618,0,570.7061792404432
2024-06-07,18.317314039733986,80.52713538814251,0,453.7831174615754
2024-06-08,35.487572201415084,80.29972228266827,1,489.5403231870307
2024-06-09,22.87240964517386,58.12158958769822,1,376.96910527912723
2024-06-10,32.13070407077528,54.88917014025991,0,469.86240439718557
2024-06-11,32.17353987663131,46.40442431584238,0,456.75456570376184
2024-06-12,28.752113942616546,33.382529799055625,0,393.42394538462776
2024-06-13,13.16014195190429,81.8833425753032,0,416.08554068907074
2024-06-14,39.23558734562333,78.77406054780465,0,561.1586987639532
2024-06-15,21.227302274010754,89.98306039716783,1,437.81128654566885
2024-06-16,16.5281478639949,89.79821022443431,1,410.39732640531633
2024-06-17,11.427129954416737,63.32590233615765,0,383.9717937750529
2024-06-18,30.681253011588463,76.13924491083063,0,509.16057193322024
2024-06-19,33.71475266447989,86.68594379294568,0,536.5480541051971
2024-06-20,10.580574012474965,80.97884344064468,0,407.07750968964103
2024-06-21,27.923257040474834,44.84088610459186,0,431.2565099625347
2024-06-22,17.92735213192783,57.03264811860561,1,343.91832912070004
2024-06-23,32.58104766433075,37.7495649090897,1,392.4868956969779
2024-06-24,16.1028250151747,87.24306163552333,0,437.9744123045418
2024-06-25,34.182820833586305,66.3704780670528,0,513.9466166752936
2024-06-26,23.53573712051881,43.71856833020776,0,409.84179708714004
2024-06-27,42.78554960578571,70.30204106435141,0,557.0921275007702
2024-06-28,14.813233045109763,67.08769442747375,0,418.0684639199515
2024-06-29,21.93732228675905,51.48976308197043,1,379.32088204236186
2024-06-30,13.971573243420618,36.81345553197774,1,303.62847793123984
2024-07-01,42.3642766397497,70.29439173556798,0,534.001424356568
2024-07-02,40.70687736833433,61.2184620542276,0,513.1755412827698
2024-07-03,19.027956970030445,76.33910350413836,0,441.56980608147217
2024-07-04,33.09944161119627,61.209810066719605,0,488.1777386915289
2024-07-05,38.602777007042555,81.1308900191124,0,560.4522552781287
2024-07-06,29.432028405981182,63.114410326469134,1,416.13152455130955
2024-07-07,28.537770242460226,63.656278292123176,1,421.8690754413183
2024-07-08,18.464830181515808,82.5992161595007,0,449.9687539030472
2024-07-09,13.258596873206471,54.208971972743825,0,368.5957502816005
2024-07-10,41.40255152836644,38.04091370703844,0,469.02797408742686
2024-07-11,41.51463200071657,31.726960578800337,0,461.79474870007454
2024-07-12,32.15855100456437,75.30823534041714,0,497.8923796474928
2024-07-13,21.866042686704525,67.21857308120788,1,384.00862706616505
2024-07-14,22.22233511144313,72.24478608595342,1,416.1376656952009
2024-07-15,35.40844876045838,42.777849690534644,0,453.1039542950417
2024-07-16,41.398859098340196,38.18228853520618,0,509.68269321048723
2024-07-17,41.0480248492791,30.872679940072917,0,471.91866313535024
2024-07-18,37.295644105016834,51.03525352839582,0,490.39708881882456
2024-07-19,32.47110761540007,65.39506121127798,0,484.5620826977442
2024-07-20,12.94489877482671,53.53464270598394,1,328.79687808019133
2024-07-21,15.657004993311482,56.248495321423746,1,335.0256373470272
2024-07-22,41.44939659844778,84.2495216696249,0,576.9661244779423
2024-07-23,31.225017088085647,50.89532802139802,0,483.51658686591225
2024-07-24,10.321896806582037,60.83936934958865,0,372.327623734841
2024-07-25,13.551504000311123,77.01918076446859,0,433.28861479334955
2024-07-26,33.22256191878195,53.79256693927621,0,466.66617922120327
2024-07-27,10.177155434617655,67.32520201367241,1,335.18629629546353
2024-07-28,15.628281799612452,81.74182252480472,1,409.3330604040268
2024-07-29,29.205682627830516,86.97123741945853,0,513.7012174001919
2024-07-30,34.21633191924427,38.82440885574228,0,466.8549628876752
2024-07-31,32.81864408259102,85.59525750968967,0,542.3612547868892
2024-08-01,17.849425831119593,59.52697758477229,0,402.67641656619986
2024-08-02,34.92627274716375,45.4946632979375,0,471.94476772224897
2024-08-03,18.303718062388,57.54814537429568,1,366.3404255567986
2024-08-04,21.38898943557437,88.80195451712862,1,440.7669558343011
2024-08-05,36.12719917913084,59.55708563957218,0,484.047919975894
2024-08-06,32.73715146665251,49.72509661725049,0,455.8645788095149
2024-08-07,39.722819367296225,68.00405125900355,0,532.1470129989732
2024-08-08,33.01645123051202,44.408737126691584,0,453.1553961149428
2024-08-09,29.890801116741507,34.551799686519836,0,424.76432593225394
2024-08-10,13.278616873983236,37.73278331463895,1,293.6356610085266
2024-08-11,22.870053107080174,37.682750337466345,1,326.3623226232325
2024-08-12,19.282082868860392,39.11416161073766,0,378.4407160758369
2024-08-13,18.539637518267924,38.32963035896461,0,375.46330576210704
2024-08-14,44.055369416335594,68.45248468819287,0,562.779720937374
2024-08-15,23.758420363336615,40.91280506394869,0,411.42551920012664
2024-08-16,41.22162943119896,50.740036999431794,0,515.9274427003475
2024-08-17,32.0898519099042,83.80730459436072,1,482.65566953052684
2024-08-18,37.8183956239577,58.437698415772346,1,455.2657178367468
2024-08-19,27.592298258681723,70.05346431126162,0,461.4588105807719
2024-08-20,30.191635961922568,40.33919227209779,0,435.93274654513425
2024-08-21,27.238119283660236,41.53734112852025,0,421.3421555469728
2024-08-22,16.83350457293156,32.45211697598873,0,351.78754518858904
2024-08-23,35.28582403415268,40.136103784329876,0,443.9338419812201
2024-08-24,19.827032685429952,46.71542034191752,1,331.7554387069022
2024-08-25,10.851058825100884,40.62062905660481,1,296.02808077204304
2024-08-26,32.59153035675087,35.322152025423335,0,433.2064042960345
2024-08-27,16.198873779246714,37.238152266036046,0,362.28568040203197
2024-08-28,42.916050452352,57.64672608196355,0,530.1568881869918
2024-08-29,43.38750019509056,42.38002310434755,0,501.9951085791053
2024-08-30,42.0202536577157,51.85619166288453,0,523.1964896741074
2024-08-31,22.95555450894055,60.20503625129142,1,380.02739776511186
2024-09-01,10.54098157851036,71.42368971776192,1,346.5134950974855
2024-09-02,42.49114969057039,32.358728390465934,0,472.5504523467334
2024-09-03,24.986445191106,77.96462393454256,0,476.51651155029197
2024-09-04,43.832918666528435,67.67402336945446,0,551.4209188368648
2024-09-05,43.726699198123846,34.905541916932314,0,490.665917540821
2024-09-06,39.85533094135761,82.41471744640663,0,559.3186033829666
2024-09-07,20.305711222435498,85.25234403190879,1,434.5908054317303
2024-09-08,23.478420501067383,33.66467759129183,1,325.7753846657255
2024-09-09,39.78978350308999,46.61265888883222,0,490.30551885150084
2024-09-10,21.09227018046972,78.37207678758368,0,457.80819389477426
2024-09-11,15.932246134013237,74.89558142301951,0,443.9221723596425
2024-09-12,29.488044186042256,41.07126116138264,0,431.54829101809224
2024-09-13,42.765417095627335,42.56095940020262,0,509.26744967322827
2024-09-14,34.36104288362405,52.22832616748292,1,411.4062630227164
2024-09-15,29.952140953127774,59.07137911146128,1,420.57396564725406
2024-09-16,13.4011772819769,67.09528629181776,0,410.0927669497544
2024-09-17,31.52525293447094,52.134818374186345,0,462.71874131348164
2024-09-18,44.65188475364921,57.75208296798887,0,549.4183934548773
2024-09-19,14.90294053327834,74.8482562880254,0,419.0383307414388
2024-09-20,28.141537832730787,32.20099217343587,0,419.2031479123815
2024-09-21,40.70805751747844,45.146216660641244,1,466.8217021448672
2024-09-22,35.92690162139716,72.80097515307315,1,471.6080728087355
2024-09-23,34.395550934834375,83.71241026123195,0,534.9475499826281
2024-09-24,34.58694293954882,60.70064652693996,0,508.86985252280107
2024-09-25,22.58219029269143,61.92680911591894,0,452.56029115260213
2024-09-26,20.275714549257266,36.430320680386565,0,369.0106138355267
2024-09-27,38.327640441747974,56.84474200940728,0,501.12581805659585
2024-09-28,38.35396881377133,61.95703598730139,1,462.8660699548543
2024-09-29,40.34753115030363,44.54823021808378,1,427.3896110773429
2024-09-30,41.963419339476495,46.15459385696286,0,492.9397649464662
2024-10-01,27.896983960132822,52.63704978627736,0,434.7176117056982
2024-10-02,27.553070314051986,31.204271866663582,0,392.4959196525458
2024-10-03,37.94033126383713,49.3247499349907,0,488.00430731529923
2024-10-04,32.74873757722178,42.68688041979268,0,451.45959605105946
2024-10-05,34.56884070401962,49.64984113067488,1,437.6488907095886
2024-10-06,37.85274343026354,37.18572790915508,1,403.6516325622399
2024-10-07,41.15018696361482,83.4316368443937,0,582.4574324916274
2024-10-08,21.829830489803754,65.61554721324292,0,438.24035843324947
2024-10-09,23.14540334239804,70.74613914866939,0,456.7246579128046
2024-10-10,13.289367894430415,77.3502743164403,0,427.8955830266987
2024-10-11,30.23980493486609,59.90653193574344,0,459.7848683301943
2024-10-12,11.257979582885973,35.21521728524542,1,280.54442994676117
2024-10-13,26.295930634636104,62.22639250911287,1,407.59696027353687
2024-10-14,28.992562214765183,65.21046708125274,0,480.30825787641294
2024-10-15,20.028943824489954,74.7263684510598,0,452.48914246364757
2024-10-16,30.679164119915377,55.89957277378076,0,489.74796754624737
2024-10-17,11.06750874786673,37.65481816773382,0,324.26978023228816
2024-10-18,11.307186606222505,47.026554347923465,0,345.2790721769412
2024-10-19,38.79101962308804,51.78493778391811,1,441.29356841902876
2024-10-20,22.606672449394203,68.75503447989607,1,394.98866001516063
2024-10-21,14.447117942815968,64.24669828013472,0,394.3551150012841
2024-10-22,28.27851410191815,51.36580355387078,0,456.0143429284078
2024-10-23,36.94977435845138,89.19091492757877,0,577.335744127313
2024-10-24,17.55373596238951,66.34648916141323,0,414.7541951972792
2024-10-25,31.80116665366501,44.233607504159664,0,439.14949254560213
2024-10-26,12.98716127478188,36.106948357224226,1,291.86385865222184
2024-10-27,11.80886024090127,39.171548351059926,1,281.8651674638165
2024-10-28,28.59741210488518,44.757463703070485,0,438.83130610812196
2024-10-29,28.922229256353727,39.64088239557334,0,425.92214128142837
2024-10-30,32.31004655243723,41.19402144307834,0,428.7808344983705
2024-10-31,35.413196680293154,47.10571012163082,0,486.75245565802805
2024-11-01,44.15482278118871,40.40241571768529,0,519.5377220722694
2024-11-02,28.070512190541837,83.8059254775855,1,451.8365250030363
2024-11-03,21.303476552943607,34.81402473969853,1,322.2684166447553
2024-11-04,37.831516816904625,61.470683374215284,0,514.9576047402028
2024-11-05,19.479128794172595,54.62380961937969,0,409.9878311094926
2024-11-06,25.363999724697265,88.94271701451638,0,511.2908753792474
2024-11-07,12.745973346979309,36.72233413008314,0,357.2765803827263
2024-11-08,10.887276019541012,53.871335942744494,0,360.4095797082536
2024-11-09,43.692694513727375,88.16822599652212,1,536.8169521162965
2024-11-10,39.25930421792721,81.93042755363882,1,496.3641839167684
2024-11-11,34.359097213279426,79.02432425695679,0,522.5348341808916
2024-11-12,24.313353054499444,45.474169622696394,0,412.183834789152
2024-11-13,16.065301202479603,40.25325524340395,0,378.77859513438375
2024-11-14,15.475296493488012,70.11859319546586,0,412.43755586801
2024-11-15,18.758501435760834,85.76255934765516,0,467.55550539050347
2024-11-16,29.222933264714218,63.405773580835785,1,422.7619845245151
2024-11-17,35.01085729450218,64.29676136819398,1,465.5317419433797
2024-11-18,33.106908185120595,46.79874561961705,0,484.4013564235733
2024-11-19,19.797686393108002,76.16957599151621,0,446.01889621936925
2024-11-20,43.420284823211794,41.2226249134514,0,494.65227951777956
2024-11-21,35.826392084351895,49.42075418425462,0,488.41507756095945
2024-11-22,29.402391837899025,55.526186316985005,0,464.88324671972816
2024-11-23,31.410226118202328,60.456622721067305,1,446.4314492905066
2024-11-24,24.686002184972647,44.544583944904815,1,368.35846066793255
2024-11-25,18.67058463254051,36.89020948435221,0,363.5404212235363
2024-11-26,22.459043752794155,66.63720254649795,0,451.4761721638897
2024-11-27,36.52461386625292,47.31783319441534,0,488.34577152592436
2024-11-28,10.503772102041456,64.87429328535674,0,390.4722688928944
2024-11-29,14.062542417742069,39.26176291645214,0,353.9089782326876
2024-11-30,11.610092470761346,58.86840611128905,1,336.45402147227634
2024-12-01,11.425508081163954,61.95536595309515,1,342.73122821646683
2024-12-02,39.94112044038525,33.109412209345614,0,479.74601653099273
2024-12-03,34.62802507830083,50.196256691635234,0,480.01973765067106
2024-12-04,26.59608401805638,38.064880616338456,0,407.4390005197902
2024-12-05,13.424195622785051,33.80249822836606,0,336.1931114349906
2024-12-06,27.20655562908913,89.39761394339672,0,526.8930956973226
2024-12-07,26.571511977319798,49.34123069848338,1,373.3706645736934
2024-12-08,16.062065446850532,78.5924667512781,1,391.18199382553786
2024-12-09,25.184807723329058,45.27843928582583,0,412.54752906502335
2024-12-10,23.947665703908072,70.89016333343577,0,461.80610341576005
2024-12-11,31.554753431827578,75.61367159338118,0,521.7856289719732
2024-12-12,32.228277780367534,65.73832443647066,0,494.529028454978
2024-12-13,11.585640342021557,58.2945713130095,0,374.9817098176883
2024-12-14,23.111441511926493,54.71045484883611,1,361.3795558475055
2024-12-15,31.905097049998272,50.93209599257972,1,418.85221289542295
2024-12-16,27.60976905030307,85.77174865486955,0,516.0471843726652
2024-12-17,39.97714444159128,79.83716446726375,0,581.1925983755385
2024-12-18,33.05427710666308,87.90161463999075,0,537.9968324637669
2024-12-19,15.70270494785004,37.45783340913268,0,355.62069483415496
2024-12-20,12.469906159015045,73.85204851221866,0,412.5474646566201
2024-12-21,32.48467473722104,86.30042740926227,1,500.79876130226444
2024-12-22,10.927895868956764,40.87398396993961,1,285.43449196079354
2024-12-23,30.502145344571215,33.98977604200665,0,423.28049406457274
2024-12-24,42.908058449873515,74.46723895740354,0,569.55373526134
2024-12-25,30.141596225655764,64.46838679079471,0,481.5108459414318
2024-12-26,23.58594741722827,80.50972660549633,0,474.4848541516287
2024-12-27,32.51508764548236,38.38634259757737,0,441.28902335154964
2024-12-28,26.03885116720308,77.71603871159341,1,446.3626507577999
2024-12-29,29.096587626057723,42.09763920286467,1,369.4130635419074
2024-12-30,42.95126830717838,39.81935657194227,0,495.72475142124523
